Sub-district,Borough,Price,Area (m²),Price per square meter,Bedrooms,Bathrooms,Condition
Lisbon,Alcântara,185000.0,44.0,4204.55,1,1,2
Lisbon,Santa Maria Maior,950000.0,112.0,8482.14,3,3,3
Lisbon,Penha de França,420000.0,83.0,5060.24,3,2,2
Lisbon,Marvila,182000.0,78.0,2333.33,3,1,2
Lisbon,Santa Maria Maior,980000.0,120.0,8166.67,3,3,3
Lisbon,Arroios,830000.0,151.5,5478.55,3,4,1
Lisbon,Misericórdia,720000.0,91.0,7912.09,2,2,2
Lisbon,Santo António,665000.0,100.0,6650.0,2,2,1
Lisbon,Santo António,795000.0,96.3,8255.45,2,2,1
Lisbon,Santo António,795000.0,96.3,8255.45,2,2,1
Lisbon,Santo António,795000.0,96.3,8255.45,2,2,1
Lisbon,Santo António,2400000.0,196.0,12244.9,3,4,2
Lisbon,Arroios,468000.0,137.0,3416.06,5,2,3
Lisbon,Benfica,315000.0,95.0,3315.79,3,2,2
Lisbon,Santo António,1075000.0,192.0,5598.96,3,2,1
Lisbon,Arroios,1150000.0,178.0,6460.67,2,3,1
Lisbon,Misericórdia,1700000.0,213.78,7952.1,4,4,2
Lisbon,Parque das Nações,915000.0,128.66,7111.77,2,3,1
Lisbon,Avenidas Novas,650000.0,91.0,7142.86,2,3,1
Lisbon,Avenidas Novas,1240000.0,189.0,6560.85,3,4,1
Lisbon,Penha de França,265000.0,65.0,4076.92,2,1,3
Lisbon,Penha de França,250000.0,60.0,4166.67,1,1,3
Lisbon,Avenidas Novas,750000.0,155.0,4838.71,3,3,1
Lisbon,Lumiar,590000.0,170.0,3470.59,3,3,2
Lisbon,Avenidas Novas,650000.0,115.0,5652.17,3,3,3
Lisbon,Estrela,650000.0,77.0,8441.56,2,2,3
Lisbon,Penha de França,255000.0,70.0,3642.86,4,2,3
Lisbon,Arroios,550000.0,140.7,3909.03,3,2,1
Lisbon,Arroios,530000.0,140.7,3766.88,3,2,1
Lisbon,Marvila,460000.0,133.0,3458.65,3,3,4
Lisbon,Santo António,1390000.0,106.0,13113.21,2,2,3
Lisbon,São Vicente,225000.0,45.0,5000.0,1,1,3
Lisbon,Marvila,440000.0,133.0,3308.27,3,3,4
Lisbon,Avenidas Novas,625000.0,105.0,5952.38,3,1,3
Lisbon,Arroios,580000.0,140.7,4122.25,3,2,1
Lisbon,São Vicente,209000.0,55.0,3800.0,2,1,2
Lisbon,Misericórdia,545775.0,59.5,9172.69,1,1,1
Lisbon,Arroios,610000.0,140.7,4335.47,3,2,1
Lisbon,Arroios,775000.0,193.3,4009.31,3,3,1
Lisbon,Parque das Nações,1200000.0,147.15,8154.94,3,3,4
Lisbon,Alvalade,399900.0,70.0,5712.86,2,2,3
Lisbon,Benfica,958000.0,190.98,5016.23,4,4,2
Lisbon,Parque das Nações,5300000.0,274.1,19336.01,4,3,1
Lisbon,Parque das Nações,1030000.0,161.5,6377.71,3,3,1
Lisbon,Santa Maria Maior,500000.0,88.0,5681.82,2,2,4
Lisbon,Santo António,921000.0,72.0,12791.67,1,1,1
Lisbon,Santo António,737000.0,75.0,9826.67,0,1,1
Lisbon,Belém,1055000.0,111.0,9504.5,2,2,1
Lisbon,Belém,920000.0,72.0,12777.78,1,1,1
Lisbon,Avenidas Novas,1460000.0,162.0,9012.35,4,4,1
Lisbon,Estrela,550000.0,62.08,8859.54,2,2,1
Lisbon,Olivais,418000.0,122.0,3426.23,2,2,2
Lisbon,Avenidas Novas,990000.0,155.0,6387.1,3,3,2
Lisbon,Estrela,1400000.0,170.0,8235.29,4,4,1
Lisbon,Belém,925000.0,110.0,8409.09,2,2,1
Lisbon,Alvalade,1650000.0,238.0,6932.77,4,3,4
Lisbon,Alvalade,470000.0,70.0,6714.29,1,1,4
Lisbon,Alvalade,1540000.0,221.0,6968.33,4,4,4
Lisbon,Alvalade,492500.0,102.0,4828.43,0,1,4
Lisbon,Alvalade,735000.0,109.0,6743.12,2,2,4
Lisbon,Benfica,339000.0,90.0,3766.67,2,2,3
Lisbon,Estrela,595000.0,155.0,3838.71,3,2,3
Lisbon,Alvalade,1025000.0,147.0,6972.79,2,3,4
Lisbon,Alcântara,240000.0,56.0,4285.71,3,1,3
Lisbon,Santo António,339000.0,53.0,6396.23,2,1,2
Lisbon,Belém,930000.0,111.0,8378.38,2,2,1
Lisbon,Santa Maria Maior,596000.0,80.0,7450.0,1,1,2
Lisbon,Belém,2500000.0,186.0,13440.86,3,4,1
Lisbon,Arroios,960000.0,141.0,6808.51,3,2,1
Lisbon,Misericórdia,560000.0,70.0,8000.0,2,1,3
Lisbon,Parque das Nações,650000.0,85.85,7571.35,2,2,2
Lisbon,Avenidas Novas,750000.0,94.0,7978.72,2,2,3
Lisbon,Estrela,595000.0,155.0,3838.71,3,2,2
Lisbon,Arroios,400000.0,60.0,6666.67,1,1,1
Lisbon,Penha de França,280000.0,70.0,4000.0,2,1,2
Lisbon,Belém,800000.0,180.0,4444.44,3,3,2
Lisbon,Alcântara,240000.0,57.0,4210.53,1,1,3
Lisbon,Alcântara,240000.0,70.0,3428.57,1,1,2
Lisbon,Campolide,419000.0,72.0,5819.44,2,2,2
Lisbon,Marvila,752178.0,204.3,3681.73,3,3,1
Lisbon,São Vicente,285000.0,55.0,5181.82,2,1,3
Lisbon,Santa Maria Maior,890000.0,80.0,11125.0,2,2,2
Lisbon,Alvalade,470000.0,70.44,6672.35,1,2,1
Lisbon,Alvalade,420000.0,55.06,7628.04,1,1,1
Lisbon,Alvalade,1650000.0,226.48,7285.41,4,3,1
Lisbon,Alvalade,995000.0,140.02,7106.13,2,3,1
Lisbon,Alvalade,1030000.0,142.07,7249.95,3,3,1
Lisbon,Alvalade,1540000.0,211.46,7282.7,4,4,1
Lisbon,Alvalade,1020000.0,146.59,6958.18,3,3,1
Lisbon,Belém,1850000.0,281.5,6571.94,4,4,1
Lisbon,Santo António,575000.0,121.0,4752.07,4,2,3
Lisbon,Belém,1150000.0,281.5,4085.26,4,4,2
Lisbon,Arroios,315000.0,53.0,5943.4,1,1,1
Lisbon,Parque das Nações,475000.0,54.0,8796.3,1,1,2
Lisbon,Santa Maria Maior,3500000.0,195.0,17948.72,2,3,2
Lisbon,Benfica,350000.0,63.0,5555.56,2,2,3
Lisbon,Misericórdia,330000.0,52.0,6346.15,0,1,1
Lisbon,Misericórdia,690000.0,159.0,4339.62,1,2,1
Lisbon,Arroios,690000.0,125.0,5520.0,4,3,3
Lisbon,Santa Maria Maior,435000.0,59.0,7372.88,1,1,3
Lisbon,Santo António,310000.0,35.0,8857.14,0,1,3
Lisbon,Santo António,350000.0,54.0,6481.48,0,1,3
Lisbon,Santa Maria Maior,450000.0,66.0,6818.18,1,1,3
Lisbon,Estrela,750000.0,91.0,8241.76,2,1,2
Lisbon,Avenidas Novas,750000.0,107.0,7009.35,3,4,4
Lisbon,Avenidas Novas,1450000.0,176.0,8238.64,5,4,2
Lisbon,Avenidas Novas,780000.0,136.0,5735.29,3,3,2
Lisbon,Arroios,525000.0,93.33,5625.2,2,2,1
Lisbon,Avenidas Novas,1600000.0,270.0,5925.93,5,4,2
Lisbon,Parque das Nações,890000.0,157.0,5668.79,4,3,2
Lisbon,Misericórdia,550000.0,96.0,5729.17,2,2,1
Lisbon,Misericórdia,540000.0,96.0,5625.0,2,2,1
Lisbon,Misericórdia,330000.0,52.0,6346.15,0,1,1
Lisbon,Benfica,525000.0,58.4,8989.73,1,1,1
Lisbon,Campo de Ourique,1200000.0,141.82,8461.43,3,2,3
Lisbon,Estrela,1200000.0,176.0,6818.18,3,2,3
Lisbon,Belém,820000.0,72.0,11388.89,1,1,1
Lisbon,Belém,1055000.0,110.0,9590.91,2,2,1
Lisbon,Arroios,1150000.0,177.0,6497.18,2,3,1
Lisbon,Belém,2500000.0,177.09,14117.12,3,4,1
Lisbon,Belém,945000.0,109.92,8597.16,2,2,1
Lisbon,Belém,930000.0,110.71,8400.33,2,2,1
Lisbon,Belém,920000.0,62.46,14729.43,1,1,1
Lisbon,Belém,2500000.0,177.09,14117.12,3,4,1
Lisbon,Belém,2500000.0,188.54,13259.79,3,4,1
Lisbon,Belém,2500000.0,188.54,13259.79,3,4,1
Lisbon,Belém,2500000.0,186.18,13427.87,3,4,1
Lisbon,Belém,2500000.0,179.0,13966.48,3,4,1
Lisbon,Belém,2500000.0,186.18,13427.87,3,4,1
Lisbon,Belém,860000.0,79.67,10794.53,1,1,1
Lisbon,Belém,895000.0,65.39,13687.11,1,1,1
Lisbon,Belém,895000.0,72.43,12356.76,1,1,1
Lisbon,Belém,855000.0,74.44,11485.76,1,1,1
Lisbon,Belém,895000.0,72.48,12348.23,1,1,1
Lisbon,Belém,855000.0,76.41,11189.63,1,1,1
Lisbon,Belém,895000.0,72.48,12348.23,1,1,1
Lisbon,Belém,855000.0,62.19,13748.19,1,1,1
Lisbon,Belém,855000.0,76.41,11189.63,1,1,1
Lisbon,Belém,855000.0,72.67,11765.52,1,1,1
Lisbon,Belém,860000.0,74.44,11552.93,1,1,1
Lisbon,Belém,895000.0,74.44,12023.11,1,1,1
Lisbon,Belém,895000.0,76.41,11713.13,1,1,1
Lisbon,Belém,895000.0,79.67,11233.84,1,1,1
Lisbon,Belém,895000.0,77.93,11484.67,1,1,1
Lisbon,Belém,855000.0,72.29,11827.36,1,1,1
Lisbon,Belém,860000.0,77.93,11035.54,1,1,1
Lisbon,Belém,875000.0,72.48,12072.3,1,1,1
Lisbon,Belém,860000.0,76.41,11255.07,1,1,1
Lisbon,Belém,860000.0,74.87,11486.58,1,1,1
Lisbon,Belém,875000.0,72.48,12072.3,1,1,1
Lisbon,Belém,820000.0,72.67,11283.89,1,1,1
Lisbon,Belém,895000.0,76.41,11713.13,1,1,1
Lisbon,Belém,875000.0,72.43,12080.63,1,1,1
Lisbon,Belém,875000.0,65.39,13381.25,1,1,1
Lisbon,Belém,855000.0,79.67,10731.77,1,1,1
Lisbon,Belém,820000.0,72.33,11336.93,1,1,1
Lisbon,Belém,855000.0,77.93,10971.38,1,1,1
Lisbon,Belém,1055000.0,114.01,9253.57,2,2,1
Lisbon,Belém,925000.0,110.07,8403.74,2,2,1
Lisbon,Belém,1055000.0,110.31,9563.96,2,2,1
Lisbon,Belém,1055000.0,110.31,9563.96,2,2,1
Lisbon,Belém,925000.0,109.92,8415.21,2,2,1
Lisbon,Belém,1055000.0,110.29,9565.69,2,2,1
Lisbon,Belém,1055000.0,110.24,9570.03,2,2,1
Lisbon,Belém,1055000.0,110.33,9562.22,2,2,1
Lisbon,Belém,1055000.0,110.25,9569.16,2,2,1
Lisbon,Belém,930000.0,110.71,8400.33,2,2,1
Lisbon,Santa Maria Maior,160000.0,64.0,2500.0,2,1,3
Lisbon,Arroios,660000.0,67.0,9850.75,1,2,1
Lisbon,Arroios,575000.0,73.0,7876.71,1,2,1
Lisbon,Alvalade,950000.0,128.0,7421.88,3,3,1
Lisbon,Alvalade,447500.0,64.0,6992.19,1,1,1
Lisbon,Arroios,625000.0,80.0,7812.5,1,2,1
Lisbon,Santo António,475000.0,100.0,4750.0,2,2,3
Lisbon,Estrela,3200000.0,248.0,12903.23,4,4,1
Lisbon,Avenidas Novas,1400000.0,197.25,7097.59,3,4,1
Lisbon,Misericórdia,690000.0,159.3,4331.45,3,2,4
Lisbon,Belém,1500000.0,229.0,6550.22,3,3,1
Lisbon,Belém,850000.0,151.0,5629.14,3,3,1
Lisbon,Belém,750000.0,124.0,6048.39,2,2,1
Lisbon,Estrela,1430000.0,151.0,9470.2,3,3,4
Lisbon,Estrela,982650.0,104.0,9448.56,2,3,4
Lisbon,Estrela,982650.0,104.0,9448.56,2,3,4
Lisbon,Estrela,1600000.0,170.0,9411.76,3,4,4
Lisbon,Estrela,790000.0,88.0,8977.27,2,2,4
Lisbon,Estrela,1253500.0,162.0,7737.65,3,3,4
Lisbon,Estrela,1181000.0,115.0,10269.57,2,3,4
Lisbon,Estrela,915000.0,99.0,9242.42,2,3,4
Lisbon,Estrela,1287900.0,142.0,9069.72,3,3,4
Lisbon,Estrela,1450000.0,142.0,10211.27,3,3,4
Lisbon,Santa Maria Maior,650000.0,100.0,6500.0,2,2,1
Lisbon,Santa Maria Maior,195000.0,40.0,4875.0,1,1,3
Lisbon,Belém,855000.0,89.0,9606.74,1,1,1
Lisbon,Belém,2500000.0,252.0,9920.63,3,3,1
Lisbon,Belém,855000.0,88.0,9715.91,1,1,1
Lisbon,Belém,860000.0,94.0,9148.94,1,1,1
Lisbon,Belém,1150000.0,133.0,8646.62,2,2,1
Lisbon,Belém,855000.0,96.0,8906.25,1,1,1
Lisbon,Belém,2500000.0,260.0,9615.38,3,3,1
Lisbon,Belém,820000.0,88.0,9318.18,1,1,1
Lisbon,Belém,1150000.0,140.0,8214.29,2,2,1
Lisbon,Belém,2500000.0,255.0,9803.92,3,3,1
Lisbon,Belém,945000.0,134.0,7052.24,2,2,1
Lisbon,Belém,820000.0,89.0,9213.48,1,1,1
Lisbon,Santo António,1250000.0,188.0,6648.94,3,3,2
Lisbon,Arroios,245000.0,35.0,7000.0,1,1,2
Lisbon,Arroios,315000.0,53.0,5943.4,1,1,2
Lisbon,Santa Maria Maior,1050000.0,130.0,8076.92,4,3,2
Lisbon,Alvalade,735000.0,104.92,7005.34,2,3,1
Lisbon,Santa Maria Maior,750000.0,98.25,7633.59,2,2,1
Lisbon,Santa Maria Maior,760000.0,97.34,7807.68,1,2,1
Lisbon,Alvalade,485000.0,59.5,8151.26,1,1,1
Lisbon,Avenidas Novas,1390000.0,230.0,6043.48,3,3,1
Lisbon,Santo António,519000.0,95.0,5463.16,3,1,3
Lisbon,Santa Maria Maior,1098000.0,120.0,9150.0,2,2,1
Lisbon,Arroios,610000.0,73.0,8356.16,1,2,1
Lisbon,São Vicente,990000.0,170.0,5823.53,3,4,1
Lisbon,Arroios,615000.0,82.56,7449.13,2,1,3
Lisbon,Arroios,532000.0,72.03,7385.81,2,1,3
Lisbon,Arroios,795000.0,118.36,6716.8,2,1,3
Lisbon,Arroios,675000.0,73.59,9172.44,2,1,3
Lisbon,Arroios,760000.0,84.52,8991.95,2,1,3
Lisbon,Campo de Ourique,896000.0,125.72,7126.95,2,2,4
Lisbon,Campo de Ourique,1228000.0,185.47,6621.02,3,2,4
Lisbon,Campo de Ourique,1039000.0,147.93,7023.59,3,2,4
Lisbon,Campo de Ourique,670000.0,78.86,8496.07,1,1,4
Lisbon,Benfica,565000.0,152.0,3717.11,3,2,1
Lisbon,Benfica,560000.0,152.0,3684.21,3,2,1
Lisbon,Estrela,337000.0,107.0,3149.53,3,2,2
Lisbon,Alcântara,2500000.0,228.9,10921.8,3,4,4
Lisbon,Penha de França,255000.0,70.0,3642.86,4,2,3
Lisbon,São Vicente,200000.0,25.0,8000.0,1,1,2
Lisbon,São Vicente,185000.0,52.0,3557.69,0,1,2
Lisbon,Misericórdia,1170000.0,147.4,7937.58,2,2,1
Lisbon,Estrela,890000.0,145.0,6137.93,3,3,1
Lisbon,Campo de Ourique,385000.0,54.0,7129.63,1,1,2
Lisbon,Parque das Nações,890000.0,157.0,5668.79,4,3,2
Lisbon,Avenidas Novas,1780000.0,286.25,6218.34,5,4,1
Lisbon,Estrela,575000.0,85.0,6764.71,3,1,2
Lisbon,Arroios,1150000.0,172.0,6686.05,3,3,1
Lisbon,Penha de França,580000.0,130.0,4461.54,2,2,1
Lisbon,Benfica,569000.0,190.0,2994.74,5,2,2
Lisbon,Arroios,1300000.0,223.0,5829.6,6,4,3
Lisbon,Arroios,240000.0,37.0,6486.49,1,1,3
Lisbon,Benfica,649000.0,133.0,4879.7,4,3,2
Lisbon,Alcântara,2500000.0,254.34,9829.36,3,4,4
Lisbon,Parque das Nações,890000.0,150.0,5933.33,4,3,2
Lisbon,Arroios,240000.0,46.0,5217.39,1,1,3
Lisbon,Misericórdia,2350000.0,119.0,19747.9,3,3,2
Lisbon,Misericórdia,2700000.0,120.0,22500.0,4,4,1
Lisbon,Penha de França,390000.0,114.0,3421.05,3,2,2
Lisbon,Alcântara,160000.0,32.0,5000.0,0,1,3
Lisbon,Campo de Ourique,395000.0,56.0,7053.57,1,1,1
Lisbon,Campo de Ourique,355000.0,36.81,9644.12,0,1,1
Lisbon,Campo de Ourique,500000.0,67.49,7408.5,1,1,1
Lisbon,Campo de Ourique,352500.0,36.81,9576.2,0,1,1
Lisbon,Campo de Ourique,350000.0,42.5,8235.29,0,1,1
Lisbon,Campo de Ourique,390000.0,54.0,7222.22,1,1,1
Lisbon,Benfica,350000.0,80.0,4375.0,2,2,3
Lisbon,Arroios,550000.0,132.0,4166.67,3,3,1
Lisbon,Arroios,535000.0,155.0,3451.61,3,3,1
Lisbon,Alcântara,920000.0,111.36,8261.49,1,1,4
Lisbon,Avenidas Novas,1450000.0,173.3,8366.99,4,4,1
Lisbon,Olivais,275000.0,55.0,5000.0,1,1,3
Lisbon,Alcântara,1055000.0,134.51,7843.28,2,2,4
Lisbon,Alcântara,895000.0,91.99,9729.32,1,1,4
Lisbon,Estrela,595000.0,155.0,3838.71,4,3,3
Lisbon,Santa Maria Maior,1225000.0,162.4,7543.1,2,2,1
Lisbon,Santo António,647000.0,54.0,11981.48,1,1,1
Lisbon,Olivais,721050.0,192.0,3755.47,3,3,1
Lisbon,Santa Maria Maior,1250000.0,131.35,9516.56,2,2,2
Lisbon,Santa Maria Maior,240000.0,50.0,4800.0,1,1,2
Lisbon,Arroios,1100000.0,200.0,5500.0,4,4,3
Lisbon,Estrela,575000.0,84.77,6783.06,3,2,2
Lisbon,Campo de Ourique,850000.0,272.0,3125.0,4,2,2
Lisbon,Misericórdia,309000.0,43.0,7186.05,2,2,2
Lisbon,Avenidas Novas,1505000.0,210.0,7166.67,2,3,1
Lisbon,Estrela,604000.0,125.0,4832.0,4,2,3
Lisbon,Misericórdia,280000.0,41.26,6786.23,1,1,1
Lisbon,Misericórdia,1222000.0,180.0,6788.89,2,2,2
Lisbon,Misericórdia,950000.0,164.95,5759.32,1,2,2
Lisbon,Estrela,690000.0,72.35,9536.97,2,2,1
Lisbon,Santa Maria Maior,350000.0,72.0,4861.11,1,1,1
Lisbon,Marvila,320000.0,120.0,2666.67,2,1,3
Lisbon,Areeiro,325000.0,55.0,5909.09,1,1,2
Lisbon,Santo António,1050000.0,92.0,11413.04,2,1,1
Lisbon,Arroios,299000.0,70.0,4271.43,2,2,2
Lisbon,Avenidas Novas,1190000.0,153.0,7777.78,5,4,1
Lisbon,Avenidas Novas,1180000.0,183.0,6448.09,3,4,4
Lisbon,Santo António,1095000.0,87.0,12586.21,2,2,1
Lisbon,Santo António,875000.0,58.62,14926.65,1,1,1
Lisbon,Benfica,950000.0,205.0,4634.15,5,2,2
Lisbon,Parque das Nações,1350000.0,120.0,11250.0,3,2,2
Lisbon,Estrela,850000.0,156.0,5448.72,1,1,2
Lisbon,Estrela,890000.0,145.0,6137.93,3,3,1
Lisbon,Avenidas Novas,1505000.0,194.0,7757.73,2,3,1
Lisbon,Avenidas Novas,1420000.0,222.0,6396.4,2,3,1
Lisbon,Parque das Nações,950000.0,88.0,10795.45,2,2,1
Lisbon,Santo António,630000.0,64.74,9731.23,1,1,1
Lisbon,Avenidas Novas,395000.0,63.0,6269.84,1,1,4
Lisbon,Avenidas Novas,1180000.0,182.85,6453.38,3,4,4
Lisbon,Benfica,640000.0,210.0,3047.62,4,3,3
Lisbon,Belém,1350000.0,191.0,7068.06,3,4,1
Lisbon,Avenidas Novas,1350000.0,160.0,8437.5,3,3,1
Lisbon,Belém,2150000.0,286.95,7492.59,4,4,1
Lisbon,Parque das Nações,639000.0,144.0,4437.5,2,2,1
Lisbon,Arroios,355000.0,67.0,5298.51,2,2,3
Lisbon,Misericórdia,2700000.0,352.0,7670.45,4,4,4
Lisbon,Misericórdia,2350000.0,284.0,8274.65,3,4,4
Lisbon,Belém,2450000.0,281.5,8703.37,4,4,1
Lisbon,Arroios,395000.0,48.0,8229.17,1,1,1
Lisbon,Misericórdia,510000.0,57.0,8947.37,1,1,1
Lisbon,Estrela,852000.0,97.0,8783.51,2,2,4
Lisbon,Penha de França,380000.0,120.0,3166.67,3,2,2
Lisbon,Belém,2500000.0,179.0,13966.48,3,1,4
Lisbon,Belém,945000.0,110.0,8590.91,2,1,4
Lisbon,Belém,770000.0,65.39,11775.5,1,1,4
Lisbon,Belém,2500000.0,186.18,13427.87,3,1,4
Lisbon,Belém,925000.0,109.92,8415.21,2,1,4
Lisbon,Parque das Nações,615000.0,120.0,5125.0,3,2,2
Lisbon,Areeiro,990000.0,171.0,5789.47,3,3,2
Lisbon,Santo António,1750000.0,171.0,10233.92,3,3,1
Lisbon,Arroios,385000.0,75.0,5133.33,2,2,3
Lisbon,Avenidas Novas,1390000.0,218.83,6351.96,3,4,1
Lisbon,Penha de França,895000.0,160.76,5567.31,2,3,1
Lisbon,Penha de França,990000.0,167.52,5909.74,3,4,1
Lisbon,Avenidas Novas,780000.0,87.0,8965.52,1,1,2
Lisbon,Misericórdia,760000.0,116.0,6551.72,1,2,1
Lisbon,Misericórdia,550000.0,63.0,8730.16,2,1,3
Lisbon,Santo António,2200000.0,167.0,13173.65,2,3,3
Lisbon,Santo António,1200000.0,170.0,7058.82,3,2,4
Lisbon,Santo António,1350000.0,179.0,7541.9,3,2,4
Lisbon,Santa Maria Maior,2490000.0,170.0,14647.06,3,3,4
Lisbon,Alvalade,1800000.0,350.0,5142.86,6,4,2
Lisbon,Misericórdia,1290000.0,180.0,7166.67,3,3,2
Lisbon,Marvila,450000.0,120.0,3750.0,3,1,2
Lisbon,Campo de Ourique,529900.0,88.0,6021.59,3,2,3
Lisbon,Belém,550000.0,118.0,4661.02,2,2,3
Lisbon,Belém,920000.0,72.42,12703.67,1,1,1
Lisbon,Belém,770000.0,65.39,11775.5,1,1,1
Lisbon,Belém,2500000.0,177.09,14117.12,3,4,1
Lisbon,Belém,820000.0,72.33,11336.93,1,1,1
Lisbon,Belém,1055000.0,111.47,9464.43,2,2,1
Lisbon,Belém,895000.0,76.41,11713.13,1,1,1
Lisbon,Santa Maria Maior,259999.0,60.0,4333.32,1,1,3
Lisbon,Santa Maria Maior,1008700.0,142.0,7103.52,3,3,4
Lisbon,Belém,895000.0,207.0,4323.67,5,4,3
Lisbon,Arroios,250000.0,48.0,5208.33,1,1,3
Lisbon,Santo António,530000.0,90.0,5888.89,2,2,2
Lisbon,Santo António,860000.0,232.0,3706.9,5,3,2
Lisbon,Santa Maria Maior,307500.0,62.0,4959.68,2,1,3
Lisbon,Misericórdia,400000.0,50.0,8000.0,2,1,2
Lisbon,Arroios,850000.0,145.0,5862.07,4,3,2
Lisbon,Avenidas Novas,730000.0,108.0,6759.26,2,2,1
Lisbon,Avenidas Novas,750000.0,108.0,6944.44,2,2,1
Lisbon,Avenidas Novas,1120000.0,180.0,6222.22,3,3,1
Lisbon,Avenidas Novas,1160000.0,180.0,6444.44,3,3,1
Lisbon,Misericórdia,309000.0,42.0,7357.14,2,2,3
Lisbon,Santa Maria Maior,207000.0,35.0,5914.29,1,1,3
Lisbon,Santa Maria Maior,217000.0,46.0,4717.39,2,1,3
Lisbon,Alvalade,2165000.0,284.76,7602.89,4,4,4
Lisbon,Santa Maria Maior,1034460.0,142.0,7284.93,3,4,4
Lisbon,Santa Maria Maior,1160000.0,153.0,7581.7,3,4,4
Lisbon,Santa Maria Maior,1409100.0,209.0,6742.11,3,4,4
Lisbon,Santa Maria Maior,1223805.0,181.0,6761.35,3,4,4
Lisbon,Santa Maria Maior,1113175.0,156.0,7135.74,3,4,4
Lisbon,Penha de França,540000.0,128.0,4218.75,5,3,3
Lisbon,Alvalade,1400000.0,146.05,9585.76,3,4,1
Lisbon,São Vicente,385000.0,70.0,5500.0,1,2,3
Lisbon,Santa Maria Maior,395000.0,70.0,5642.86,1,2,3
Lisbon,Olivais,590000.0,120.0,4916.67,3,2,2
Lisbon,Parque das Nações,1690000.0,300.0,5633.33,3,4,2
Lisbon,Penha de França,580000.0,140.0,4142.86,3,2,3
Lisbon,Parque das Nações,595000.0,88.0,6761.36,2,1,2
Lisbon,Penha de França,342000.0,101.0,3386.14,2,1,2
Lisbon,Arroios,1000000.0,138.0,7246.38,2,3,2
Lisbon,Arroios,430000.0,120.0,3583.33,2,2,2
Lisbon,Areeiro,850000.0,240.0,3541.67,4,3,2
Lisbon,Santa Maria Maior,235000.0,36.0,6527.78,1,1,3
Lisbon,Arroios,299000.0,45.0,6644.44,1,1,3
Lisbon,Arroios,220000.0,57.0,3859.65,2,1,3
Lisbon,Avenidas Novas,750000.0,115.0,6521.74,3,4,4
Lisbon,Misericórdia,170000.0,70.0,2428.57,1,2,3
Lisbon,Avenidas Novas,2486400.0,451.0,5513.08,6,4,1
Lisbon,Arroios,445000.0,90.0,4944.44,3,2,3
Lisbon,Arroios,395000.0,42.0,9404.76,2,2,3
Lisbon,Avenidas Novas,975000.0,151.33,6442.87,3,2,1
Lisbon,Campo de Ourique,395000.0,75.0,5266.67,2,2,2
Lisbon,Santo António,1050000.0,144.0,7291.67,3,2,4
Lisbon,Santo António,810000.0,101.22,8002.37,2,2,4
Lisbon,Santo António,1100000.0,144.0,7638.89,3,3,4
Lisbon,Santo António,1070000.0,144.0,7430.56,3,2,4
Lisbon,Santa Maria Maior,890000.0,100.0,8900.0,2,2,1
Lisbon,Avenidas Novas,995000.0,161.55,6159.08,3,2,1
Lisbon,Avenidas Novas,990000.0,155.19,6379.28,3,2,1
Lisbon,São Vicente,520000.0,80.0,6500.0,3,1,2
Lisbon,Arroios,298000.0,65.0,4584.62,2,2,3
Lisbon,Santa Maria Maior,990000.0,96.0,10312.5,1,1,2
Lisbon,Estrela,1400000.0,170.0,8235.29,4,4,1
Lisbon,Santo António,187000.0,37.0,5054.05,1,1,2
Lisbon,Santa Maria Maior,780000.0,100.0,7800.0,2,2,2
Lisbon,Belém,1100000.0,150.0,7333.33,4,3,2
Lisbon,Misericórdia,800000.0,120.0,6666.67,5,2,3
Lisbon,Avenidas Novas,598000.0,120.0,4983.33,3,3,3
Lisbon,Belém,1100000.0,279.0,3942.65,4,3,2
Lisbon,Belém,1150000.0,282.0,4078.01,4,3,2
Lisbon,Arroios,1390000.0,213.0,6525.82,3,3,1
Lisbon,Misericórdia,235000.0,40.0,5875.0,1,1,3
Lisbon,Avenidas Novas,750000.0,155.0,4838.71,3,4,3
Lisbon,Arroios,615000.0,138.0,4456.52,5,3,2
Lisbon,Benfica,330000.0,94.0,3510.64,3,2,3
Lisbon,São Vicente,365000.0,44.0,8295.45,2,1,3
Lisbon,Santa Maria Maior,397500.0,92.0,4320.65,2,2,3
Lisbon,Misericórdia,309000.0,42.3,7304.96,2,2,3
Lisbon,Avenidas Novas,1050000.0,122.0,8606.56,3,4,1
Lisbon,Campolide,2600000.0,342.74,7585.93,5,4,1
Lisbon,Campolide,2550000.0,342.74,7440.04,5,4,1
Lisbon,Campolide,2755000.0,342.74,8038.16,5,4,1
Lisbon,Campolide,2690000.0,342.74,7848.51,5,4,1
Lisbon,Olivais,578800.0,176.45,3280.25,2,2,1
Lisbon,Campolide,610000.0,88.0,6931.82,1,1,1
Lisbon,Campolide,2850000.0,342.74,8315.34,5,4,1
Lisbon,Alvalade,664000.0,133.95,4957.07,2,3,2
Lisbon,Avenidas Novas,2275000.0,375.57,6057.46,5,1,1
Lisbon,Penha de França,185000.0,40.0,4625.0,2,1,3
Lisbon,Misericórdia,309000.0,65.0,4753.85,2,2,2
Lisbon,Olivais,865903.5,281.7,3073.85,5,4,1
Lisbon,Olivais,868681.8,282.05,3079.89,5,4,1
Lisbon,Olivais,904799.7,268.05,3375.49,4,4,1
Lisbon,Olivais,798298.2,268.95,2968.2,4,4,1
