Link,Concelho,Freguesia,Price,Bedrooms,Area (m²),Condition,Bathrooms
https://www.imovirtual.com/en/anuncio/apartamento-t3-suite-garagem-elevador-lisboa-marvila-vista-ID17lI9.html#efcb3c7d7e,Lisboa,Marvila,305000,T3,104.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-lugar-de-estacionamento-coberto-gara-ID16Sl1.html#921b75ec7a,Sintra,Belas,168000,T2,93.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-e-numa-localizacao-exclusiva-em-campolid-ID17lGy.html#921b75ec7a,Lisboa,Campolide,365000,T3,89.3,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/excelente-imovel-t3-amadora-venteira-igreja-complet-ID17gDn.html#921b75ec7a,Amadora,Venteira,225000,T3,95.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-alcabideche-ID17ktT.html#921b75ec7a,Cascais,Alcabideche,210000,T2,88.65,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-com-terraco-enorme-nas-areias-de-sao-joao-do-estoril-ID17c43.html#921b75ec7a,Cascais,Estoril,450000,T3,100.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-urbanizacao-colinas-do-cruzeiro-ID17kh7.html#921b75ec7a,Odivelas,sale:,298000,T2,85.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-no-bairro-da-carochia-na-ramada-ID17kFJ.html#921b75ec7a,Odivelas,Caneças,218500,T2,80.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-av-brasil-com-lugar-de-estacionamento-arrecadacao-ID17lBx.html#921b75ec7a,Lisboa,Alvalade,490000,T2,94.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-duplex-no-marinha-prima-ID15AoA.html#921b75ec7a,Cascais,Estoril,2170000,T4,266.6,Under construction,
https://www.imovirtual.com/en/anuncio/apartamento-t2-no-marinha-prima-ID15Api.html#921b75ec7a,Cascais,Estoril,1700000,T2,176.0,Under construction,
https://www.imovirtual.com/en/anuncio/lisboa-telheiras-excelente-t3-arrecadacao-parqueamento-ID16Wqp.html#921b75ec7a,Lisboa,Lumiar,648000,T3,160.48,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/excelente-t3-localizado-na-urbanizacao-terracos-do-marques-ID17bcA.html#921b75ec7a,Oeiras,Caxias,549000,T3,110.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t4-novo-porto-salvo-lagoas-park-ID16cHS.html#921b75ec7a,Oeiras,Salvo,730000,T4,204.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-novos-porto-salvo-lagoas-park-ID16NKN.html#921b75ec7a,Oeiras,Salvo,715000,T3,109.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-unico-com-suite-e-4-assoalhadas-parqueamento-sintra-ID17lLK.html#921b75ec7a,Sintra,Martins,270000,T3,127.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-penthouse-na-pampilheira-cascais-totalm-ID17lkP.html#921b75ec7a,Cascais,Estoril,1400000,T4,240.0,Renovated,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamentos-t3-novos-a-estrear-na-ramada-odivelas-ID17aNA.html#921b75ec7a,Odivelas,Caneças,430000,T3,110.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t4-na-urb-do-jardim-da-amoreira-odivelas-ID17aNE.html#921b75ec7a,Odivelas,Caneças,381000,T4,128.45,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-casal-de-cambra-ID17c24.html#921b75ec7a,Sintra,Cambra,245000,T3,117.35,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/hera-residence-t3-alta-de-lisboa-ID16A1g.html#921b75ec7a,Lisboa,Lumiar,465000,T3,130.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/hera-residences-t2-alta-de-lisboa-ID16Anf.html#921b75ec7a,Lisboa,Lumiar,340000,T2,110.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t4-com-150m2-com-suite-e-arrecadacao-em-edificio-com-elevadores-ID17iee.html#921b75ec7a,Lisboa,Benfica,480000,T4,148.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t1-em-edificio-de-grande-prestigio-perto-da-avenida-da-l-ID17ijJ.html#921b75ec7a,Lisboa,António,825000,T1,98.1,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-agualva-ID17ie3.html#921b75ec7a,Sintra,Mira-Sintra,142000,T2,71.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-ericeira-1-km-a-casa-das-casas-ID17ikw.html#921b75ec7a,Mafra,Ericeira,895000,T4,252.76,,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-vista-rio-e-em-condominio-de-prestigio-ID17ij4.html#921b75ec7a,Lisboa,Nações,750000,T2,88.2,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-com-box-odivelas-urb-da-ribeirada-ID17ilx.html#921b75ec7a,Odivelas,sale:,298000,T3,125.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-condominio-de-luxo-entre-aeroporto-de-li-ID17igw.html#921b75ec7a,Loures,Velho,798298,T4,268.0,,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t1-de-luxo-frente-rio-entre-belem-alcanta-ID17ij8.html#921b75ec7a,Lisboa,Alcântara,770000,T1,65.39,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-ericeira-a-casa-das-casas-ID17iki.html#921b75ec7a,Mafra,Ericeira,495000,T3,159.25,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-excelente-exposicao-solar-rebelva-carcavelos-ID16dHS.html#921b75ec7a,Cascais,Parede,242500,T3,102.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t1-de-alto-nivel-vaga-de-garagem-em-sao-vicente-lisboa-ID17iec.html#921b75ec7a,Lisboa,Vicente,300000,T1,58.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-ID17ih6.html#921b75ec7a,Lisboa,Arroios,695000,T2,107.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-renovado-com-terraco-na-graca-ao-lado-da-ID17ie1.html#921b75ec7a,Lisboa,Vicente,520000,T2,130.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-com-charme-e-terraco-ID17ih9.html#921b75ec7a,Lisboa,Vicente,770000,T2,136.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-jardim-ID17ihd.html#921b75ec7a,Lisboa,Arroios,430000,T2,95.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-nos-terracos-da-ponte-com-box-para-4-carros-e-varandas-ID17ifR.html#921b75ec7a,Loures,Velho,359000,T3,107.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/excelente-apartamento-t3-com-terraco-ID17ihY.html#921b75ec7a,Lisboa,Campolide,520000,T3,140.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-renovado-com-grande-sotao-e-varanda-na-rotunda-das-aguas-ID17ie2.html#921b75ec7a,Odivelas,sale:,197500,T2,67.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-com-box-quinta-da-piedade-povoa-de-ID17igJ.html#921b75ec7a,Xira,de,350000,T3,128.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/penthouse-t2-com-terracos-espectaculares-ID17iiH.html#921b75ec7a,Lisboa,Nações,699000,T2,110.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-na-falagueira-amadora-ID17ieg.html#921b75ec7a,Amadora,Nova,147800,T2,78.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-terraco-e-parqueamento-sacavem-centro-ID17iio.html#921b75ec7a,Loures,Velho,250000,T2,79.8,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-alverca-do-ribatejo-alv131-ID17ihI.html#921b75ec7a,Xira,de,235000,T3,111.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-piscina-e-jardim-ID17ihV.html#921b75ec7a,Lisboa,Novas,1950000,T4,190.0,,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t5-espacoso-luminoso-e-renovado-em-alvalade-lisboa-em-ID17ihx.html#921b75ec7a,Lisboa,Alvalade,500000,T5,126.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-de-charme-com-varanda-ID17ihb.html#921b75ec7a,Lisboa,Maior,850000,T2,92.97,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/penthouse-t3-nova-para-venda-em-santo-antonio-dos-cavalei-ID17ige.html#921b75ec7a,Loures,Frielas,525000,T3,174.0,,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-ericeira-a-casa-das-casas-ID17ikq.html#921b75ec7a,Mafra,Ericeira,239500,T2,100.5,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-ericeira-centro-a-casa-das-casas-ID17ikh.html#921b75ec7a,Mafra,Ericeira,186000,T1,48.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-com-varanda-situado-numa-zona-ID17iex.html#921b75ec7a,Amadora,Nova,155000,T2,78.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-2-odivelas-remodelado-ID17ie9.html#921b75ec7a,Odivelas,sale:,200000,T5,107.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/excelente-t2-no-condominio-jardim-de-benfica-ID17ihv.html#921b75ec7a,Lisboa,Benfica,437000,T2,107.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-condominio-privado-com-piscina-e-parqu-ID17ijm.html#921b75ec7a,Lisboa,Olivais,578800,T2,160.25,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-novo-com-box-quinta-da-piedade-povoa-de-ID17igH.html#921b75ec7a,Xira,de,280000,T2,96.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-com-parqueamento-muito-bem-localizado-com-transport-ID17ieB.html#921b75ec7a,Lisboa,Marvila,300000,T2,85.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-1-para-venda-em-cascais-ID17igj.html#921b75ec7a,Cascais,Estoril,600000,T2,124.7,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/arroios-apartamento-t4-120-m2-ID17luC.html#921b75ec7a,Lisboa,Arroios,395000,T4,120.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t0-com-varanda-republica-95-5-4-ID12998.html#921b75ec7a,Lisboa,Novas,505000,T0,75.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-varanda-republica-95-3-5-ID1297S.html#921b75ec7a,Lisboa,Novas,685000,T1,98.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16IjI.html#921b75ec7a,Lisboa,Novas,975000,T3,146.73,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-republica-95-4-2-ID1297Y.html#921b75ec7a,Lisboa,Novas,825000,T2,112.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t1-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16Ik7.html#921b75ec7a,Lisboa,Novas,570000,T1,79.22,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-nas-avenidas-novas-com-piscina-e-garagem-em-condominio-ID16IjP.html#921b75ec7a,Lisboa,Novas,775000,T2,109.66,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/penthouse-duplex-t4-avenidas-novas-com-piscina-e-terraco-ID16IjO.html#921b75ec7a,Lisboa,Novas,2615000,T4,207.76,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-novo-em-alcantara-ID16ZtU.html#921b75ec7a,Lisboa,Estrela,510000,T2,86.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/benfica-t3-renovado-com-garagem-elevador-e-closet-ID16vhK.html#921b75ec7a,Lisboa,Benfica,369000,T3,109.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-lugar-de-garagem-e-3-varandas-em-ramada-odivela-ID17lFD.html#921b75ec7a,Odivelas,Caneças,257000,T2,82.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-de-2008-com-lugar-de-garagem-em-sao-juliao-do-tojal-ID17lFk.html#921b75ec7a,Loures,Tojal,223000,T2,85.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/fantastico-apartamento-t3-duplex-junto-a-zona-ribeirinha-de-alhandra-ID16Rfx.html#921b75ec7a,Xira,de,285000,T3,156.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/na-graca-magnifico-t2-com-alma-e-tradicao-ID17lRQ.html#921b75ec7a,Lisboa,Maior,575000,T2,50.78,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/exclusivo-t1-com-vista-para-o-castelo-de-sao-jorge-na-graca-ID17lRt.html#921b75ec7a,Lisboa,Vicente,475000,T1,48.23,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-nova-construcao-2-estacionamentos-rebelva-casca-ID17iix.html#55a400d0d4,Cascais,Rana,355000,T2,96.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-sao-bento-ID15Ar9.html#55a400d0d4,Lisboa,Misericórdia,580000,T2,90.88,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/espectacular-apartamento-t4-com-vista-ID15AqW.html#55a400d0d4,Lisboa,Belém,Priceondemand,T4,257.14,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/t3-triplex-ID15Apw.html#55a400d0d4,Lisboa,António,1400000,T3,204.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-junto-a-estacao-de-comboios-na-povoa-santa-iria-ID174F9.html#55a400d0d4,Xira,de,114000,T2,55.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/odivelas-t3-totalmente-renovado-com-varandas-ID17lNF.html#55a400d0d4,Odivelas,sale:,195000,T3,80.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-estacionamento-nas-avenidas-novas-lisboa-ID17lMN.html#55a400d0d4,Lisboa,Novas,655000,T2,112.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-cacem-com-varanda-em-marquise-venha-visitar-est-ID17lLL.html#55a400d0d4,Sintra,Mira-Sintra,135000,T2,82.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-em-campo-de-ourique-com-terraco-ID17iiz.html#55a400d0d4,Lisboa,Ourique,225000,T1,40.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-na-venda-do-pinheiro-ID17luF.html#55a400d0d4,Mafra,Galés,250000,T2,105.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/pf21162-apartamento-t4-oeiras-ID16wCW.html#55a400d0d4,Oeiras,Quebrada-Dafundo,781000,T4,172.07,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t1-remodelado-no-centro-de-odivelas-ID17jp0.html#55a400d0d4,Odivelas,sale:,185000,T1,53.5,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-remodelado-reboleira-cozinha-semi-equipada-ID17m0F.html#55a400d0d4,Amadora,Venteira,157000,T2,70.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t4-de-charme-no-centro-de-lisboa-ID17lZm.html#55a400d0d4,Lisboa,Arroios,820000,T4,196.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/urb-neudel-t3-novo-com-arrecadacao-e-parqueamento-ID17lZf.html#55a400d0d4,Amadora,Livres,335000,T3,130.0,New,
https://www.imovirtual.com/en/anuncio/urbanizacao-neudel-apartamento-a-estrear-com-parqueamento-e-arrecadac-ID17lZd.html#55a400d0d4,Amadora,Livres,405000,T4,158.0,Under construction,
https://www.imovirtual.com/en/anuncio/serra-de-carnaxide-t3-com-2-lugares-de-parqueamento-ID17lZc.html#55a400d0d4,Amadora,Venteira,289000,T3,120.0,Under construction,
https://www.imovirtual.com/en/anuncio/apartamento-t4-ribeira-garden-ID15vYn.html#55a400d0d4,Lisboa,Misericórdia,1560000,T4,192.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-dom-bosco-residences-ID15x6V.html#55a400d0d4,Cascais,Estoril,545000,T2,105.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-tejo-living-ID15x9m.html#55a400d0d4,Lisboa,Vicente,500000,T2,105.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-varanda-dom-bosco-residences-ID15xaN.html#55a400d0d4,Cascais,Estoril,675000,T4,153.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t0-venda-lisboa-ID15vSV.html#55a400d0d4,Lisboa,Novas,440000,T0,71.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-1-com-terraco-antonio-enes-ID15vS6.html#55a400d0d4,Lisboa,Novas,1870000,T4,238.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-varanda-lumino-campo-pequeno-ID15Tmc.html#55a400d0d4,Lisboa,Areeiro,454311,T1,60.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-1-duplex-com-varanda-martinhal-residences-ID15x10.html#55a400d0d4,Lisboa,Nações,2700000,T3,197.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-venda-lisboa-ID15vPr.html#55a400d0d4,Lisboa,Novas,975000,T3,151.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-terraco-em-belem-ID160KO.html#55a400d0d4,Lisboa,Misericórdia,450000,T1,75.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-recuperado-e-mobilado-em-benfica-ID17lIS.html#55a400d0d4,Lisboa,Benfica,450000,T3,81.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-venda-lisboa-ID15x1m.html#55a400d0d4,Lisboa,Misericórdia,840000,T4,140.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-braganca-10-ID15x4s.html#55a400d0d4,Lisboa,Maior,890000,T2,120.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-varanda-lumino-campo-pequeno-ID15vOg.html#55a400d0d4,Lisboa,Areeiro,1543500,T4,188.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t0-martinhal-residences-ID15x9O.html#55a400d0d4,Lisboa,Nações,340000,T0,39.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-beco-bolacha-ID15vW8.html#55a400d0d4,Lisboa,Estrela,695000,T2,93.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-antonio-enes-ID15x0W.html#55a400d0d4,Lisboa,Novas,710000,T2,110.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-terraco-visconde-santarem-ID16Umx.html#55a400d0d4,Lisboa,Arroios,1490000,T4,175.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-piscina-duke-residences-ID16nFp.html#55a400d0d4,Lisboa,Novas,4000000,T4,356.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-varanda-duke-residences-ID15vZB.html#55a400d0d4,Lisboa,Novas,1465000,T3,163.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-jardim-rodrigo-da-fonseca-40-ID15x2s.html#55a400d0d4,Lisboa,Novas,1155000,T3,134.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t0-patio-tijolo-ID15vUW.html#55a400d0d4,Lisboa,Vicente,350000,T0,46.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t5-duplex-com-terraco-braganca-10-ID15vUB.html#55a400d0d4,Lisboa,Maior,3000000,T5,253.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-terraco-lumia-ID15x4O.html#55a400d0d4,Lisboa,Estrela,1680000,T4,211.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t0-com-varanda-lumia-ID15x7Q.html#55a400d0d4,Lisboa,Estrela,235000,T0,35.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-c-parqueamento-a-da-beja-ID17ltt.html#55a400d0d4,Amadora,Água,290000,T3,135.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-martinhal-residences-ID15x4K.html#55a400d0d4,Lisboa,Nações,980000,T2,129.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-terraco-lx-living-ID15xfz.html#55a400d0d4,Lisboa,Campolide,1300000,T3,135.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-varanda-lumino-campo-pequeno-ID15vYT.html#55a400d0d4,Lisboa,Areeiro,1075200,T3,132.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-venda-lisboa-ID15vYz.html#55a400d0d4,Lisboa,Misericórdia,525000,T3,91.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-augusta-170-ID15x5B.html#55a400d0d4,Lisboa,Maior,840000,T2,109.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-lumino-campo-pequeno-ID15x7o.html#55a400d0d4,Lisboa,Areeiro,799100,T2,107.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-piscina-lumen-ID15vWj.html#55a400d0d4,Cascais,Estoril,1900000,T4,163.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-com-jardim-excluxive-ID15vTX.html#55a400d0d4,Lisboa,António,2150000,T3,195.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t1-antonio-enes-ID15x8J.html#55a400d0d4,Lisboa,Novas,390000,T1,81.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-estacionamento-the-one-ID16sf9.html#55a400d0d4,Lisboa,Areeiro,455000,T1,69.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-varanda-visconde-santarem-ID15vXW.html#55a400d0d4,Lisboa,Arroios,870000,T3,155.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t0-com-varanda-ourique-dor-ID15xen.html#55a400d0d4,Lisboa,Ourique,355000,T0,35.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-piscina-picoas-belair-ID15x8h.html#55a400d0d4,Lisboa,Arroios,1170000,T3,177.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-patio-santa-marta-70-ID15vXN.html#55a400d0d4,Lisboa,António,680000,T2,115.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-varanda-picoas-belair-ID15x6a.html#55a400d0d4,Lisboa,Arroios,525000,T1,80.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-picoas-belair-ID15vVh.html#55a400d0d4,Lisboa,Arroios,670000,T2,95.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-terraco-first-avenida-ID15vWh.html#55a400d0d4,Lisboa,António,740000,T1,80.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-venda-lisboa-ID15x3j.html#55a400d0d4,Lisboa,Novas,830000,T2,115.0,New,Bathrooms: 2
